animal_id,outcome_age_(years),has_name,is_adopted,sex_male,spay_neuter,cfa_approved,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A684622,0.0575342465753424,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A681185,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A690744,0.0383561643835616,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A678338,18.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A671829,1.0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A682863,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
A678861,0.0821917808219178,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A522484,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A690041,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A693226,0.3287671232876712,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A678081,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A667276,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A678096,0.2465753424657534,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A687542,0.0575342465753424,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A665399,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
A683935,0.2465753424657534,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A671061,0.1643835616438356,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
A674277,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A683358,0.3287671232876712,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A666958,0.2465753424657534,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A659680,0.4931506849315068,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A668563,0.1643835616438356,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A663588,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A683039,0.0575342465753424,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A688885,0.4931506849315068,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A676937,0.0821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A679112,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A664021,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
A678851,0.0821917808219178,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
A686519,3.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A679549,0.1643835616438356,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A640804,1.0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A678207,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
A678621,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A607745,3.0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A676403,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A692460,0.2465753424657534,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A675526,3.0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A686101,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A666138,2.0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
A683492,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A688705,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
A669597,0.4931506849315068,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A663924,0.1643835616438356,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A675456,2.0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
A669848,0.2465753424657534,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A681405,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A668500,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
A692266,0.0767123287671232,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A682601,2.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
A686921,4.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A688521,0.0821917808219178,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A676620,0.0821917808219178,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
A674649,0.0383561643835616,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A678261,0.0575342465753424,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A688090,0.0821917808219178,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A670681,4.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A689563,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A677075,0.2465753424657534,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A679449,0.0575342465753424,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A669013,7.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A661604,0.2465753424657534,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A688783,0.4931506849315068,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A672191,0.3287671232876712,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A682300,0.2465753424657534,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A690067,0.0191780821917808,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A677094,0.3287671232876712,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A671173,0.1643835616438356,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A685980,0.3287671232876712,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A661259,0.2465753424657534,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A682419,13.0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A686330,0.410958904109589,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A679978,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A680585,0.3287671232876712,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A692857,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A686216,0.1643835616438356,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
A664150,2.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A684105,0.1643835616438356,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A689391,0.0821917808219178,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A660595,0.410958904109589,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A676934,0.0575342465753424,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
A690507,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A688567,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A687801,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A690565,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A685016,1.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A680820,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A689086,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A691607,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A681598,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
A682547,2.0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A684794,0.0383561643835616,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A691513,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A681514,0.0821917808219178,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A680352,0.1643835616438356,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A659616,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A690470,4.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A691644,0.0821917808219178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A681907,0.1643835616438356,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A679926,0.2465753424657534,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A676151,0.1643835616438356,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A679433,1.0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A665711,0.2465753424657534,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A687171,0.0575342465753424,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A683527,0.0821917808219178,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
A616906,4.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A674912,0.3287671232876712,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A666815,0.1643835616438356,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0
A683246,0.0767123287671232,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A663581,0.3287671232876712,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
A673496,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A693221,0.2465753424657534,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A685455,0.3287671232876712,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A691537,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A665081,8.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A685151,0.7397260273972602,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A670993,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A674942,0.0027397260273972,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A682124,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A683074,0.0575342465753424,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A668543,0.9041095890410958,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A688625,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A687959,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A690247,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A681524,1.0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A691641,0.0767123287671232,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A668326,0.2465753424657534,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A663870,0.5753424657534246,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
A688157,0.5753424657534246,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A692250,3.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A667335,0.821917808219178,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A671449,0.821917808219178,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A686126,0.0575342465753424,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A680468,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A689630,2.0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A690903,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
A684716,1.0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A671289,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A666889,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A668709,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A686069,0.3287671232876712,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A679311,0.0821917808219178,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A681930,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A662197,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A679735,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A664760,1.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A682945,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A679368,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A677890,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A686885,0.0191780821917808,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A693302,0.4931506849315068,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A666388,5.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A686830,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A685895,0.2465753424657534,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A681443,0.0821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A690367,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A688782,0.4931506849315068,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A679341,0.0821917808219178,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A682054,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A694031,0.1643835616438356,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0
A682160,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A690141,0.0383561643835616,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
A687280,0.0767123287671232,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A677783,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A675310,0.0054794520547945,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
A694065,4.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A683640,0.410958904109589,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A691694,10.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A674739,0.1643835616438356,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A666436,0.821917808219178,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
A683928,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A681725,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
A683740,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A679453,0.0821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A666163,0.1643835616438356,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A669808,3.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A666879,12.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A690265,3.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A684280,0.0191780821917808,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A688925,0.0767123287671232,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A665938,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A677090,0.3287671232876712,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A674690,0.3287671232876712,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
A677490,0.0767123287671232,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
A682733,0.1643835616438356,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A683357,0.3287671232876712,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A674923,0.0821917808219178,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
A656510,7.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
A676669,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A685243,0.3287671232876712,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A680990,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A687075,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A689903,0.2465753424657534,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A683666,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A693192,0.1643835616438356,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A675018,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
A672631,3.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A679243,0.0383561643835616,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A682301,0.2465753424657534,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A678664,1.0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A680066,3.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A687176,7.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A680127,0.0821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A683255,0.0821917808219178,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A665065,0.0191780821917808,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
A667256,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
A664510,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
A683776,0.2465753424657534,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A678318,2.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A693874,0.1643835616438356,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A676659,0.1643835616438356,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A685641,4.0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A679649,0.2465753424657534,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A680516,0.0821917808219178,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A676386,0.5753424657534246,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
A685705,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A688626,0.0383561643835616,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A678796,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A683746,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A683999,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A679589,10.0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A676671,0.1643835616438356,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A677816,1.0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A677991,0.2465753424657534,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
A682299,0.2465753424657534,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A664281,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A681175,0.0821917808219178,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A666521,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A664571,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A682182,0.0054794520547945,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A692626,0.1643835616438356,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A685581,0.0575342465753424,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A693933,5.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A684208,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A671505,0.2465753424657534,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
A684215,0.0958904109589041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A679525,10.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A677168,7.0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A680950,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
A686529,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A689084,0.0191780821917808,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A671060,0.0821917808219178,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
A662619,0.2465753424657534,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A664585,0.0383561643835616,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A690001,1.0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A681773,0.2465753424657534,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
A671169,18.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
A690073,0.5753424657534246,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A673835,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A677143,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A654090,2.0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A680710,0.5753424657534246,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
A668785,3.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A690898,7.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A664127,0.0821917808219178,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A665128,0.0575342465753424,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A680511,0.0027397260273972,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A671174,3.0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A686237,1.0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A691063,0.2465753424657534,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A688520,0.0821917808219178,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A693178,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
A678891,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A666073,0.0767123287671232,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A657196,0.3287671232876712,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A690814,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0
A666589,0.1643835616438356,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A663708,0.2465753424657534,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A675849,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A665784,15.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A666034,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A688501,0.3287671232876712,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
A672845,14.0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
A677288,0.010958904109589,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A692234,0.0821917808219178,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A687233,0.3287671232876712,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A692843,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A684270,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A680480,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A686523,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A681978,0.1643835616438356,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A662405,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A682643,0.0958904109589041,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A690552,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A677108,0.0054794520547945,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A665739,0.2465753424657534,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
A677200,0.2465753424657534,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A679508,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A684831,7.0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0
A684454,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A663731,15.0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0
A678111,0.0082191780821917,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
